pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SI,2025-09-28,94.3,-2.35,4.88,"Weissert, Greg",628451,669711,,foul,,,,,3,,R,R,R,BOS,DET,S,,,0,1,2025,-1.33,0.33,0.3908850137515018,2.689735147556524,,,700242,1,9,Top,,,,,,,10.009910151710502,-136.98594635482104,-0.7177635108293389,-18.892045856284035,29.107823221347132,-28.074931787544777,3.14,1.5,230,78.1,33,93.9,2106,6.1,776151,657136,663993,666152,681987,686765,680776,678882,677800,54.43,,,,,,,,72,2,Sinker,4,3,3,4,3,4,3,4,Standard,Standard,243,0.024,-0.047,60.9,5.8,,,0.047,88.0,1,-1,0.839,0.161,30,32,30,32,1,3,2,1,4,9,2.23,1.33,1.33,14.7,-16.52058604878695,35.627539511935005,25.81312742915891,39.73212550514509,5.088561342680458
SI,2025-09-28,94.1,-2.27,4.85,"Weissert, Greg",628451,669711,,called_strike,,,,,7,,R,R,R,BOS,DET,S,,,0,0,2025,-1.4,0.4,-0.6058393586593347,1.962362982546803,,,700242,1,9,Top,,,,,,,7.444647652120747,-136.91638287368278,-2.683936136536649,-19.21016234567311,29.390760149220373,-26.7599218524909,3.46047233060076,1.72657875246757,,,,94.7,2110,6.6,776151,657136,663993,666152,681987,686765,680776,678882,677800,53.92,,,,,,,,72,1,Sinker,4,3,3,4,3,4,3,4,Standard,Standard,242,0.014,-0.04,,,,,0.04,,1,-1,0.825,0.175,30,32,30,32,1,3,2,1,4,9,2.17,1.4,1.4,12.4,,,,,
FF,2025-09-28,94.4,-2.08,5.1,"Weissert, Greg",700242,669711,walk,ball,,,,,12,Trey Sweeney walks.,R,L,R,BOS,DET,B,,,3,2,2025,-0.85,1.06,1.195847469483064,3.1866080304996394,,,,1,9,Top,,,,,,,10.295520138894796,-137.1433115310285,-1.6621816157982878,-12.82725296027251,27.50787679949273,-18.545526004676063,3.76424044320903,1.72503464018182,,,,93.8,2314,5.8,776151,657136,663993,666152,681987,686765,680776,678882,677800,54.7,,0.691497,0.7,1,0,0,,71,6,4-Seam Fastball,4,3,3,4,3,4,3,4,Infield shade,Standard,238,-0.071,0.339,,,,,-0.339,,1,-1,0.896,0.1039999999999999,30,25,30,25,1,3,2,4,4,,1.49,0.85,-0.85,20.1,,,,,
CU,2025-09-28,79.3,-2.38,4.95,"Weissert, Greg",700242,669711,,ball,,,,,13,,R,L,R,BOS,DET,B,,,2,2,2025,1.41,-0.76,-2.383174803853276,2.072501850240905,,,,1,9,Top,,,,,,,-2.621336715303265,-115.43801133012236,1.9091622875751184,13.063075068264476,23.152401245730875,-39.514997639407895,3.72000191828222,1.81333190920854,,,,78.3,2796,5.7,776151,657136,663993,666152,681987,686765,680776,678882,677800,54.79,,,,,,,,71,5,Curveball,4,3,3,4,3,4,3,4,Infield shade,Strategic,66,-0.02,0.104,,,,,-0.104,,1,-1,0.916,0.0839999999999999,30,25,30,25,1,3,2,4,4,,4.4,-1.41,1.41,17.6,,,,,
FF,2025-09-28,93.3,-3.1,4.47,"Weissert, Greg",700242,669711,,ball,,,,,11,,R,L,R,BOS,DET,B,,,1,2,2025,-1.02,0.96,-1.814385674155818,4.563746804616762,,,,1,9,Top,,,,,,,5.546504304333911,-135.84326148577395,3.868284097140364,-13.83950093635116,28.33822428002491,-21.33461993058197,3.66592040630481,1.66171505037974,,,,93.5,2399,6.3,776151,657136,663993,666152,681987,686765,680776,678882,677800,54.23,,,,,,,,71,4,4-Seam Fastball,4,3,3,4,3,4,3,4,Infield shade,Strategic,248,-0.008,0.048,,,,,-0.048,,1,-1,0.924,0.0759999999999999,30,25,30,25,1,3,2,4,4,,1.65,1.02,-1.02,4.5,,,,,
CH,2025-09-28,85.9,-2.37,4.56,"Weissert, Greg",700242,669711,,called_strike,,,,,9,,R,L,R,BOS,DET,S,,,1,1,2025,-1.23,-0.61,0.7552869325658986,1.997677183231184,,,,1,9,Top,,,,,,,9.86969032347372,-124.65343450602062,1.4409901041019526,-14.793096513909443,24.31293246524921,-39.07587638494013,3.61183843246208,1.60694397020993,,,,85.8,1559,6.3,776151,657136,663993,666152,681987,686765,680776,678882,677800,54.2,,,,,,,,71,3,Changeup,4,3,3,4,3,4,3,4,Infield shade,Standard,273,0.013,-0.064,,,,,0.064,,1,-1,0.911,0.0889999999999999,30,25,30,25,1,3,2,4,4,,3.71,1.23,-1.23,8.7,,,,,
FF,2025-09-28,94.8,-2.14,5.2,"Weissert, Greg",700242,669711,,ball,,,,,3,,R,L,R,BOS,DET,B,,,0,1,2025,-0.73,1.18,0.6724040499350116,3.4119936387174032,,,,1,9,Top,,,,,,,8.849769849901666,-137.81006224982067,-1.6393597263608537,-11.19554560984296,29.187664716930435,-16.957918263390408,3.72000052687982,1.76346712186793,,,,93.8,2457,5.7,776151,657136,663993,666152,681987,686765,680776,678882,677800,54.84,,,,,,,,71,2,4-Seam Fastball,4,3,3,4,3,4,3,4,Infield shade,Standard,232,-0.005,0.029,,,,,-0.029,,1,-1,0.916,0.0839999999999999,30,25,30,25,1,3,2,4,4,,1.35,0.73,-0.73,20.7,,,,,
FF,2025-09-28,95.1,-2.22,5.24,"Weissert, Greg",700242,669711,,foul,,,,,5,,R,L,R,BOS,DET,S,,,0,0,2025,-1.0,1.25,-0.1387251966957613,2.6149225623858987,,,,1,9,Top,,,,,,,7.606349723406231,-138.32091343088885,-3.986997486678347,-14.594813944887758,32.00825789551922,-15.45428779654921,3.72,1.7,188,78.2,64,94.0,2436,5.7,776151,657136,663993,666152,681987,686765,680776,678882,677800,54.76,,,,,,,,71,1,4-Seam Fastball,4,3,3,4,3,4,3,4,Standard,Standard,230,0.008,-0.039,73.1,7.4,,,0.039,88.0,1,-1,0.908,0.0919999999999999,30,25,30,25,1,3,2,4,4,,1.28,1.0,-1.0,18.8,4.89250220181639,5.971692952106612,32.908533431960734,33.18030696236691,28.106811756470787
ST,2025-09-28,80.8,-3.05,3.94,"Weissert, Greg",595879,669711,strikeout,swinging_strike,,,,,14,Javier Báez strikes out swinging.,R,R,R,BOS,DET,S,2,,0,2,2025,1.73,0.66,2.2951678270721745,1.601215376510687,,,,0,9,Top,,,,,,,8.535771989704102,-117.39211636274764,0.2980483524997853,13.928462724067822,25.882409893027894,-26.472486616796104,3.52,1.65,,,,79.7,3042,6.0,776151,657136,663993,666152,681987,686765,680776,678882,677800,54.51,,0.0,0.0,1,0,0,,70,3,Sweeper,4,3,3,4,3,4,3,4,Standard,Standard,84,0.044,-0.165,61.0,9.4,15.014038824,,0.165,,1,-1,0.864,0.136,30,32,30,33,1,3,2,1,4,2,2.89,-1.73,-1.73,-3.2,20.44614148527229,-37.645879101804155,23.64450776569807,60.17861363899527,51.51249996892891
SI,2025-09-28,94.4,-2.28,4.87,"Weissert, Greg",595879,669711,,called_strike,,,,,2,,R,R,R,BOS,DET,S,,,0,1,2025,-1.58,0.23,0.2164084646433306,3.2125341863175847,,,,0,9,Top,,,,,,,9.997771690592533,-137.16439127500522,0.8939883878147632,-22.154961208593388,30.629759692600754,-29.728676233272537,3.51999843924953,1.7649444382619,,,,94.2,2177,6.2,776151,657136,663993,666152,681987,686765,680776,678882,677800,54.25,,,,,,,,70,2,Sinker,4,3,3,4,3,4,3,4,Standard,Standard,246,0.018,-0.055,,,,,0.055,,1,-1,0.846,0.154,30,32,30,33,1,3,2,1,4,2,2.34,1.58,1.58,10.8,,,,,
FF,2025-09-28,94.4,-2.14,5.25,"Weissert, Greg",595879,669711,,called_strike,,,,,4,,R,R,R,BOS,DET,S,,,0,0,2025,-0.81,1.07,-0.7830320945592117,2.835695626850526,,,,0,9,Top,,,,,,,5.271479854478413,-137.46349578211652,-2.956713722158683,-11.431278844800945,30.358289615127756,-18.17239729887189,3.51999877888415,1.60463616066656,,,,93.4,2385,5.6,776151,657136,663993,666152,681987,686765,680776,678882,677800,54.88,,,,,,,,70,1,4-Seam Fastball,4,3,3,4,3,4,3,4,Standard,Standard,224,0.011,-0.039,,,,,0.039,,1,-1,0.835,0.165,30,32,30,33,1,3,2,1,4,2,1.48,0.81,0.81,18.9,,,,,
FC,2025-09-28,90.9,-3.27,5.5,"Kelly, Zack",672761,677161,field_out,hit_into_play,,,,,5,Wenceel Pérez grounds out to first baseman Nathaniel Lowe.,R,L,R,BOS,DET,X,3,ground_ball,0,0,2025,0.21,0.68,0.2403997152131394,2.488523965908347,,,,2,8,Top,152.83,167.39,,,,,8.430131757705778,-132.1730375935151,-3.0989790319653743,0.6255643665210902,28.684924617957705,-23.775787207721628,3.2,1.49,55,93.4,1,91.8,2458,6.9,776151,657136,663993,666152,681987,686765,680776,678882,677800,53.59,0.447,0.402,0.0,1,0,0,2,66,1,Cutter,4,3,3,4,3,4,3,4,Standard,Strategic,177,0.027,-0.26,71.9,7.1,,0.469,0.26,93.4,1,-1,0.84,0.16,30,25,30,26,1,3,2,1,3,2,2.09,-0.21,0.21,34.3,12.840089192526388,-12.799431747765665,31.147533065273905,29.4787229989941,32.3858043973068
FC,2025-09-28,90.1,-3.28,5.6,"Kelly, Zack",681481,677161,field_out,hit_into_play,,,,,2,Kerry Carpenter flies out sharply to right fielder Wilyer Abreu.,R,L,R,BOS,DET,X,9,fly_ball,1,1,2025,0.22,0.46,-0.1114929796774221,3.453979744445034,,,,1,8,Top,189.03,112.82,,,,,7.461022871183952,-131.06852443430788,-0.3497717652369595,0.9580584550403864,27.7137936879676,-26.97282816934124,3.42,1.64,265,101.9,56,90.8,2492,6.8,776151,657136,663993,666152,681987,686765,680776,678882,677800,53.75,0.013,0.016,0.0,1,0,0,3,65,3,Cutter,4,3,3,4,3,4,3,4,Infield shade,Strategic,161,0.039,-0.244,74.7,7.7,,0.026,0.244,101.9,1,-1,0.801,0.1989999999999999,30,27,30,28,1,3,2,2,3,2,2.35,-0.22,0.22,33.5,23.385420568555386,-10.701216965068358,28.891704983840143,38.16883823085963,31.951380413975222
CH,2025-09-28,82.8,-2.78,5.42,"Kelly, Zack",681481,677161,,ball,,,,,8,,R,L,R,BOS,DET,B,,,0,1,2025,-1.53,0.15,0.2472912838431398,1.3685983636007353,,,,1,8,Top,,,,,,,10.00506110701183,-120.12137590065176,-2.997113174851426,-16.752775510336647,24.531040315852724,-30.30180284546007,3.38723503517899,1.45326626488262,,,,83.4,2171,7.0,776151,657136,663993,666152,681987,686765,680776,678882,677800,53.51,,,,,,,,65,2,Changeup,4,3,3,4,3,4,3,4,Infield shade,Strategic,262,-0.004,0.029,,,,,-0.029,,1,-1,0.805,0.1949999999999999,30,27,30,28,1,3,2,2,3,2,3.21,1.53,-1.53,34.3,,,,,
ST,2025-09-28,80.2,-3.41,5.33,"Kelly, Zack",681481,677161,,called_strike,,,,,6,,R,L,R,BOS,DET,S,,,0,0,2025,1.61,-0.03,0.8164410222705951,2.3702094750346836,,,,1,8,Top,,,,,,,6.369735005050513,-116.682435592659,0.2894697953954068,13.2267484878862,24.341203496555565,-32.71825430677981,3.51431019337917,1.64937025812804,,,,80.8,2521,7.0,776151,657136,663993,666152,681987,686765,680776,678882,677800,53.53,,,,,,,,65,1,Sweeper,4,3,3,4,3,4,3,4,Infield shade,Strategic,66,0.006,-0.039,,,,,0.039,,1,-1,0.799,0.2009999999999999,30,27,30,28,1,3,2,2,3,2,3.6,-1.61,1.61,30.3,,,,,
FC,2025-09-28,91.2,-3.16,5.55,"Kelly, Zack",669234,677161,field_out,hit_into_play,,,,,4,"Justyn-Henry Malloy grounds out, third baseman Nate Eaton to first baseman Nathaniel Lowe.",R,R,R,BOS,DET,X,5,ground_ball,1,0,2025,-0.13,0.71,-0.3113563178392156,2.7576309172311095,,,,0,8,Top,104.69,177.02,,,,,7.540940585642119,-132.76131088735187,-2.7301234827564747,-2.9355708339373927,25.443122949831572,-23.412278254016243,3.48,1.65,32,99.8,-3,92.8,2336,7.0,776151,657136,663993,666152,681987,686765,680776,678882,677800,53.51,0.322,0.295,0.0,1,0,0,2,64,2,Cutter,4,3,3,4,3,4,3,4,Standard,Standard,189,0.063,-0.301,72.4,6.7,,0.38,0.301,99.8,1,-1,0.736,0.264,30,25,30,25,1,3,2,2,3,3,2.01,0.13,0.13,37.8,18.615837382305664,-4.490781212930546,38.44257207826986,33.690785971673805,36.377408677464
SI,2025-09-28,94.1,-3.18,5.64,"Kelly, Zack",669234,677161,,ball,,,,,3,,R,R,R,BOS,DET,B,,,0,0,2025,-1.17,1.07,0.8221947646919812,2.9790563285248974,,,,0,8,Top,,,,,,,13.104224601481215,-136.38157838487126,-3.604445031265977,-17.379622393010013,28.200430604737196,-18.11691028405396,3.27332102434338,1.58642979001481,,,,95.1,2086,7.0,776151,657136,663993,666152,681987,686765,680776,678882,677800,53.54,,,,,,,,64,1,Sinker,4,3,3,4,3,4,3,4,Standard,Standard,215,-0.009,0.041,,,,,-0.041,,1,-1,0.745,0.255,30,25,30,25,1,3,2,2,3,3,1.51,1.17,1.17,36.4,,,,,
CH,2025-09-28,83.9,1.94,5.47,"Matz, Steven",656716,571927,field_out,hit_into_play,,,,,13,Zach McKinstry grounds out to first baseman Nathaniel Lowe.,R,L,L,BOS,DET,X,3,ground_ball,2,2,2025,1.16,-0.02,-0.1917627849121566,1.3319653869756056,700242,,678009,2,7,Top,144.22,177.02,,,,,-7.266155320914195,-121.99097641315598,-3.136648182814898,13.032344480641004,23.201549607388262,-32.01703807512538,3.29,1.54,3,69.1,-25,84.5,2286,6.7,776151,657136,663993,666152,681987,686765,680776,678882,677800,53.85,0.048,0.047,0.0,1,0,0,2,59,6,Changeup,4,3,3,4,3,4,3,4,Infield shade,Standard,84,0.082,-0.229,60.1,7.2,,0.049,0.229,88.0,1,-1,0.707,0.293,34,30,34,30,1,3,2,3,3,2,3.26,1.16,1.16,29.7,11.27528390964521,-14.550990715089808,36.15398153956809,37.99979870800078,37.843860741006374
SI,2025-09-28,96.5,1.82,5.49,"Matz, Steven",656716,571927,,foul,,,,,5,,R,L,L,BOS,DET,S,,,2,2,2025,1.25,1.09,0.0552978198665385,2.244177961863036,700242,,678009,2,7,Top,,,,,,,-7.569235626623278,-140.3326252622704,-5.601339042425603,18.17939102372943,31.158248180016606,-16.64037284870108,3.29,1.54,2,47.5,-45,97.2,2442,6.7,776151,657136,663993,666152,681987,686765,680776,678882,677800,53.85,,,,,,,,59,5,Sinker,4,3,3,4,3,4,3,4,Infield shade,Standard,120,0.0,0.0,63.4,6.9,,,0.0,88.0,1,-1,0.707,0.293,34,30,34,30,1,3,2,3,3,2,1.35,1.25,1.25,29.7,12.828000506958022,7.4337198315904995,36.58036904221825,34.72382705187293,26.059505232063856
CU,2025-09-28,81.0,1.78,5.51,"Matz, Steven",656716,571927,,ball,,,,,13,,R,L,L,BOS,DET,B,,,1,2,2025,-0.92,-1.16,-0.7534110262919178,1.277472419503881,700242,,678009,2,7,Top,,,,,,,-3.9397017312038622,-117.94729282715426,-0.5563668404646227,-7.776586644286599,23.614445429721385,-43.0872473481762,3.19270980040154,1.53246301328697,,,,81.6,2413,6.8,776151,657136,663993,666152,681987,686765,680776,678882,677800,53.71,,,,,,,,59,4,Curveball,4,3,3,4,3,4,3,4,Infield shade,Standard,323,-0.014,0.036,,,,,-0.036,,1,-1,0.721,0.279,34,30,34,30,1,3,2,3,3,2,4.65,-0.92,-0.92,37.3,,,,,
SI,2025-09-28,95.4,1.83,5.6,"Matz, Steven",656716,571927,,foul,,,,,6,,R,L,L,BOS,DET,S,,,1,1,2025,1.11,0.87,0.4489450056628938,2.37430212774054,700242,,678009,2,7,Top,,,,,,,-6.183576510625431,-138.7933004000243,-4.858592662107396,15.702240271602642,30.863805233458347,-20.02498971090335,3.29,1.54,189,72.7,26,96.3,2213,6.8,776151,657136,663993,666152,681987,686765,680776,678882,677800,53.7,,,,,,,,59,3,Sinker,4,3,3,4,3,4,3,4,Infield shade,Standard,123,0.024,-0.056,61.0,5.6,,,0.056,88.0,1,-1,0.697,0.303,34,30,34,30,1,3,2,3,3,2,1.63,1.11,1.11,38.8,-11.451263685534547,23.2466846968065,43.36564371941409,30.326503594658,14.080668740129214
CH,2025-09-28,83.4,1.91,5.51,"Matz, Steven",656716,571927,,ball,,,,,12,,R,L,L,BOS,DET,B,,,0,1,2025,1.01,-0.19,0.94704620186832,2.515369481529189,700242,,678009,2,7,Top,,,,,,,-4.248279534210054,-121.3957917335877,-0.0508146748750455,10.864434246419364,23.78747489200093,-34.272071862879656,3.23391723406791,1.41973234973221,,,,84.0,2415,6.7,776151,657136,663993,666152,681987,686765,680776,678882,677800,53.84,,,,,,,,59,2,Changeup,4,3,3,4,3,4,3,4,Infield shade,Standard,86,-0.01,0.007,,,,,-0.007,,1,-1,0.707,0.293,34,30,34,30,1,3,2,3,3,2,3.47,1.01,1.01,27.3,,,,,
